Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
153;3015083;3043709;3095750;3068250;3063916;3060292;3074167;3066125;3069834;3087083;3073125;3078625;3079958;3070791;3077083;3077917;3070500;3068375;3085625;3065541;3070166;3073250;3091875;3073500;3080791
155;2257167;2248000;2269500;2250542;2269292;2249500;2261708;2258375;2277458;2254333;2261250;2256125;2269000;2266541;2254333;2264250;2254459;2267125;2254041;2257375;2259250;2266833;2264709;2272625;2254333
155;2289083;2309750;2301667;2314916;2312833;2309833;2312667;2307959;2314417;2317500;2296417;2321625;2306166;2304625;2327708;2310500;2333375;2312417;2311792;2313459;2306042;2312166;2329583;2307625;2308167
157;2054833;2040333;2069792;2086167;2097709;2124750;2113458;2120125;2114167;2127042;2133417;2138083;2146250;2131584;2155542;2140542;2133041;2149250;2150459;2133792;2149709;2150167;2142542;2149250;2150042
157;2452667;2519000;2541291;2556000;2562584;2561959;2563625;2562583;2560917;2553583;2559125;2555250;2556208;2557375;2560583;2559041;2563916;2571416;2566583;2568791;2560708;2564709;2559792;2557458;2566625
159;3414792;3469333;3470083;3466833;3464666;3462250;3469375;3462791;3466916;3461166;3458000;3465459;3464334;3454208;3475250;3462125;3468542;3466334;3459500;3457708;3466625;3457500;3474541;3465250;3469209
159;2199875;2207792;2208000;2230375;2229791;2278791;2282791;2264041;2285041;2295166;2291291;2298666;2288542;2310917;2320208;2298292;2318375;2317209;2331125;2309792;2320250;2315834;2317667;2325208;2320583
161;2110292;2135042;2128708;2143458;2143375;2135084;2120750;2138334;2134000;2131125;2131541;2138666;2138750;2132833;2133791;2152458;2132584;2139000;2143209;2142667;2137375;2132750;2142334;2143042;2134709
161;2203708;2233000;2298792;2289750;2321458;2329584;2325208;2337791;2359000;2345333;2345000;2363208;2348083;2348292;2352375;2360750;2354000;2358666;2361375;2348875;2354125;2366167;2358417;2359250;2370291
163;2157667;2193667;2186583;2194042;2207333;2195541;2193458;2195125;2201916;2204042;2188541;2202791;2197791;2194250;2190792;2205417;2192000;2197459;2210000;2194292;2189334;2199250;2203959;2210875;2199375
163;3078333;3091500;3100042;3108916;3097958;3098584;3108416;3108208;3108209;3092000;3112916;3139708;3125542;3126333;3115166;3098833;3119875;3090375;3126542;3141375;2867750;2919041;2898916;3063417;2938792
165;3325708;3407333;3456375;3536458;3520125;3501958;3527791;3504333;3525291;3537750;3516625;3527375;3521166;3576209;3522416;3534625;3529125;3540708;3571000;3518750;3521000;3525500;3535792;3565709;3535333
165;2370250;2378583;2409542;2403042;2410667;2391250;2384667;2395875;2382916;2385750;2393833;2409250;2418375;2389291;2395042;2389125;2503125;2404833;2422458;2233875;2261916;2263000;2278625;2340542;2375375
167;3539917;3635125;3627250;3776791;3646834;3660875;3647209;3744333;3580750;3629041;3630708;3802458;3831333;3760833;3510208;3579959;3721125;3573666;3706459;3699958;3785167;3660875;3555250;3573375;3629625
167;2065167;2013500;1943667;1975167;2020000;2024375;2030625;2092542;2105250;2100875;2057958;2094792;2076292;2084625;2067125;2103500;2119834;2065750;1922083;1964083;1994750;2021958;1990500;2121000;2044084
169;2169334;2154917;2232167;2244000;2244125;2279541;2299666;2303708;2258875;2301458;2305375;2269042;2257500;2316667;2318083;2139417;2171250;2213125;2245042;2203916;2312166;2245833;2193583;2211208;2246709
169;3426041;3628042;3695375;3629500;3640167;3601792;3755459;3422458;3560666;3469916;3494334;3698833;3645333;3680167;3653125;3682541;3517584;3534375;3559000;3567541;3699584;3592417;3678667;3414166;3576250
171;3547166;3688833;3435958;3516166;3703333;3473958;3660000;3413375;3615375;3604250;3604167;3565334;3432875;3710042;3561416;3650583;3452583;3689833;3626417;3440375;3622541;3516167;3722583;3577125;3497041
171;3436334;3590833;3712500;3419500;3588625;3359041;3567583;3594542;3510333;3524250;3503875;4105542;3886250;3623875;6294250;5169417;4917417;3822917;3824584;4172875;3511500;3568584;3591792;3596625;3421333
173;3569875;3466250;3504833;3533958;3556208;3557792;3542833;3579541;3504916;3444250;3449959;3480875;3540791;3543458;3526417;3521917;3522709;3545667;3528417;3545209;3652083;3570583;3518750;3580292;3557083
173;3721292;3796125;3755416;3759167;3740125;3777166;3745083;3738459;3734125;3746667;3762334;3736000;3739667;3734584;3736417;3748000;3535917;3571500;3601166;3629584;3679792;3670042;3706459;3685209;3695917
175;2560208;2505708;2502833;2516167;2555708;2354541;2431000;2469416;2454333;2479542;2492667;2533500;2489250;2511208;2531375;2515792;2543875;2497417;2494791;2430959;2477833;2485167;2491333;2523000;2573083
175;2158167;2210958;2189792;2165791;2175291;2173958;2175750;2201458;2169542;2168916;2182167;2173792;2193000;2184291;2229417;2171666;2192625;2191792;2165958;2189125;2159792;2190500;2158166;2189958;2164541
177;3855458;3828041;3831833;3836250;3822042;3827875;3831583;3816791;3808500;3808333;3805208;3828000;3797958;3835083;3794416;3811542;3822583;3825125;3808083;3805917;3819959;3824417;3808000;3799125;3805792
177;2612083;2666084;2661542;2612917;2627875;2636292;2631209;2617208;2646291;2628583;2628500;2640042;2621000;2625208;2642834;2624042;2628666;2639333;2625917;2615292;2628292;2614750;2623041;2631459;2626042
179;3953500;4074291;4088125;4099334;4122667;4116333;4120208;4131459;4131375;4135666;4135500;4129500;4146333;4136042;4163167;4172791;4168500;4153083;4156500;4159292;4164083;4170375;4167833;4152791;4179458
179;3241083;3296833;3265208;3299250;3274958;3267834;3267834;3275792;3271042;3263667;3271000;3282459;3277542;3275542;3283125;3308666;3266000;3293917;3275125;3285875;3286125;3276667;3270042;3267167;3268917
181;3443584;3421000;3420750;3431958;3434125;3432375;3427958;3409417;3424000;3427834;3407084;3426084;3432000;3400834;3392000;3192792;3314625;3310750;3364417;3387750;3394000;3427375;3411875;3426958;3426416
181;3575000;3619125;3613917;3622042;3620917;3630125;3605416;3614916;3628708;3635250;3625334;3633792;3650083;3617166;3650541;3623333;3654083;3629917;3645667;3639209;3646625;3643250;3643417;3653750;3635417
183;3385125;3433084;3452791;3474834;3489834;3514042;3545250;3565750;3541250;3558166;3549541;3548125;3565875;3562334;3575833;3593625;3614209;3594875;3572833;3598041;3603333;3588625;3576584;3587834;3556583
183;2828958;2886042;2903292;2982000;3001958;2982917;2971292;2988250;2977541;2938125;2888834;2902042;2911333;2840541;2882208;2971625;3000959;2995125;2999834;2989667;3021584;2913875;2862125;2881750;2901208
185;3464708;3545583;3518250;3523208;3575250;3383417;3403375;3436250;3401625;3462041;3439708;3347708;3490084;3539375;3534583;3606584;3580250;3581667;3581334;3600500;3606333;3587750;3590750;3543875;3321541
185;2552084;2643083;2647125;2676833;2675333;2683833;2698500;2689166;2692333;2700417;2730917;2703584;2754542;2882042;2804375;2561250;2598125;2625791;2756167;2587416;2619500;2602000;2618375;2627667;2672708
187;2617375;2639334;2615583;2643000;2637583;2654333;2663417;2641709;2636375;2647792;2648291;2675250;2648000;2643916;2660541;2653916;2643000;2657208;2673208;2645792;2644833;2653625;2652125;2638917;2675000
187;2648625;2680125;2728542;2547917;2609083;2615625;2599916;2652708;2666583;2646167;2644334;2686375;2651792;2673834;2656458;2784542;2683625;2713667;2671042;2674042;2704458;2681292;2674959;2730042;2674792
189;3515792;3532708;3513875;3530375;3506792;3527833;3514959;3521583;3539041;3522875;3556666;3621000;3778042;3797083;3751458;3604375;3779250;3913667;3863125;3648000;3521709;3524208;3530042;3691459;3544792
189;3369750;3512000;3534667;3467042;3627125;3626083;3367709;3357208;3359417;3390375;3392750;3384125;3386334;3360750;3372459;3365625;3382541;3349334;3361750;3373417;3378291;3384125;3361208;3350708;3374625
191;4334542;4352792;4348959;4358458;4356208;4341625;4341125;4341125;4354875;4346667;4361167;4368667;4336667;4405333;4380250;4374584;4354125;4357667;4341333;4384042;4346125;4355666;4366666;4352916;4366833
191;4536125;4604291;4588167;4607042;4651500;4597000;4701250;4615625;4449583;4183417;4361666;4322333;4378416;4374208;4427083;4429208;4441458;4466792;4460291;4479041;4438791;4487875;4471375;4466166;4462000
193;3930250;4016250;4069542;4099250;4106500;4145667;4132542;4157583;4147459;4167125;4163916;4164958;4160083;4160375;4158333;4172709;4158000;4164958;4184250;4178292;4179375;4169291;4186750;4172917;4166750
193;3694875;3725959;3725792;3725292;3734417;3775250;3736000;3740834;3740875;3735500;3733875;3723000;3734500;3734667;3742542;3725958;3746666;3740166;3738000;3738750;3746083;3731042;3749709;3752792;3734583
195;3757166;3781750;3809500;3774000;3786750;3786625;3780709;3799417;3800542;3781417;3798208;3790500;3802250;3629709;3590250;3633708;3678625;3698625;3732917;3726625;3739291;3760583;3740291;3754000;3752542
195;4298959;4272291;4291541;4293375;4304667;4286875;4312834;4307542;4312583;4295625;4312125;4332792;4299167;4304084;4312708;4313833;4287459;4309583;4311959;4311167;4311333;4304250;4311791;4307416;4299666
197;3975584;4108709;4128583;4186209;4232542;4248375;4244667;4250041;4268500;4294416;4267416;4287709;4287375;4287500;4308459;4292875;4310834;4296750;4330500;4319792;4324334;4303500;4327125;4319083;4325625
197;2740625;2815583;2807167;2858708;2858666;2886417;2886958;2900250;2914583;2900541;2912750;2914042;2916250;2914000;2909291;2919875;2920291;2926708;2914334;2913708;2933208;2914583;2921167;2929125;2940917
199;4332917;4365500;4359959;4351875;4345125;4367583;4366958;4371958;4352667;4375375;4381083;4403916;4370834;4365000;4364000;4367083;4366708;4384417;4354375;4372125;4369542;4355834;4371542;4369083;4378291
199;2813791;2867542;2854292;2852667;2856250;2850292;2870666;2849917;2859334;2868458;2876167;2848625;2876541;2849541;2857750;2870542;2847083;2851583;2852833;2852750;2874542;2859583;2853750;2863416;2865708
201;5080917;5085167;5089084;5079833;5071416;5084792;5070083;5086292;5078208;5097750;5073375;5080583;5083417;5134417;5151958;5093042;5083708;5084291;5091708;5094250;5086084;5088833;5087625;5114458;5087917
201;3925625;3954417;3972917;3963584;3949042;3977875;3961459;3967958;3974666;4038958;3981542;3966417;3966916;3956041;3975625;3970500;3966625;3974125;3959625;3970167;3799000;3867166;3895167;3932584;3932458
203;4705333;4833042;4921167;4967459;5003042;5004208;5027125;5031083;5053584;5047333;5049667;5064541;5066583;5219208;6540000;5074458;6084542;5660709;5909833;5212167;5358083;5276209;5725750;5247167;5343834
