Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
461;24350500;23241500;23688700;23465600;29119800;24785900;23953600;24489000;23665500;23396000;23260700;23503800;24070300;27618800;25201000;23760900;23330900;27387000;25393000;25347700;23782800;23788700;23997300;23465300;26907300
467;25436400;23238100;22855000;22582800;22244000;22215200;21981100;21909600;21928300;22902000;22212800;22027000;21939900;21939500;21994700;26267900;23143000;22778400;22486100;22580100;22005400;22140000;26012600;23114100;23016400
471;26116300;24858800;24581800;24432500;24427600;28995100;25513300;25222700;25259700;25015600;24721700;27597700;26109300;25630800;25439400;24808900;25787500;24469800;24273400;24682200;24467900;24240800;24316700;24465600;25237300
477;20755700;19922400;20117200;19818300;19818400;20025100;20246400;20339700;19917000;20606600;20661700;20576000;21179900;26478800;24137900;21866800;21224300;27555700;21712200;21737400;21854600;24736300;25313700;23713500;24257500
481;20871700;19306100;19019100;19031700;20401500;18370700;17601900;17693500;23619400;19307300;19567400;18712600;18007100;17772200;17633000;17642700;17776100;19361600;22973600;18682900;18371200;19029600;18755800;19775500;19802400
487;28734800;29441900;29881700;28814000;28977700;28236400;28539900;29005500;29317100;28345500;28738200;28763200;28608800;28060800;28560000;28503200;27732800;27859600;27428100;27727700;27443400;30393900;33457600;32877500;29941000
491;27545700;25110800;25074500;23658700;25578200;25578300;24846000;25680900;24546400;25774300;24498800;23722200;24018600;24212300;24395800;25075900;25211900;24898900;25161600;25780800;24637200;25179400;25653700;24981800;23970600
497;28052900;28661400;27587100;27468400;28657100;27658100;24834400;25136900;26359300;25240600;25164900;25566800;25354300;26842700;26782600;26267100;25401700;25425900;25466400;25460700;27432100;26646600;25307200;26861100;26002700
501;22669200;22377200;21215900;21544200;21247300;21529000;20899900;20375600;20578100;21365500;22237400;20893700;21366600;22022600;22275100;21701400;22843600;21066500;20917300;21344600;21845400;23793300;19456500;19074400;18469300
507;32948100;31328000;31289000;30494100;36815400;37814600;31617400;36784700;34236900;33448700;32383100;32542500;32013700;31363600;32822600;32223000;33323700;32996800;32580900;38461900;35687900;32359700;41114700;41076000;39914500
511;25999300;23580300;22305600;22060600;22167000;21777400;21406100;21486700;22412200;21607000;21129900;25364300;24117100;22788600;23684800;22082900;21832000;21435200;21423000;27125600;24503500;24056300;22511700;22807000;22281500
517;27488800;26478700;26465600;26085500;27362200;26507600;27123000;31747700;28426000;33633300;27124900;27047600;26295500;26934500;28014000;30398500;39935200;34548700;34071600;33116200;30035300;37310000;31899100;34051400;32348100
521;41212700;38705000;35619000;30408200;37635500;35880600;33263100;34484900;32878300;32633400;33787400;36889700;34271300;37120500;34992400;34689300;35513000;35013500;34944200;35567200;34216400;37115200;36988700;35452800;36873800
527;38168400;37442100;38252500;36496500;36110400;37321700;39061200;33492500;31324600;44767200;37842200;38924300;32283900;39875900;35607000;40436600;38797200;34054300;37553600;38799100;37101500;38401700;41186500;38339200;37443700
531;29914200;29713700;31355700;33785800;31792300;30979900;29530600;29646400;30769600;31887200;32642400;32271900;30508000;31235700;32044000;31241000;30757500;30777000;31139900;30476500;29967000;30578800;30014600;29366800;30710900
537;32283300;32704500;33996700;33367600;33355200;32772000;29847800;28149100;28537400;38069700;35306600;29294000;26930200;26163200;26305700;26324200;26883400;26361800;26405100;26334800;27208500;26628600;26550500;26271800;26284600
541;31706700;31517800;36836100;33240500;37137300;38264500;34086000;33972000;35867000;33746400;37776700;34963000;36269800;34329200;33924400;35012000;32324700;36141000;36662900;32973200;32155000;35352700;33567800;32807700;34516300
547;29288000;30990600;31237600;30219300;31508700;31237800;30206200;32552300;36046600;37206500;34823100;34542900;35493700;35482400;35967500;35740700;36026600;37505400;36497800;34703700;38161200;37688000;37077900;34781500;37413700
551;35628000;29465900;31581700;31366100;30960300;29515400;29001000;29731400;29193300;27196900;26451500;28353200;27427800;28008500;29548900;29618900;27556200;27347300;26842400;29527900;27434800;30978200;27499800;26945400;26501900
557;24386500;23297800;23192800;23376900;22984400;23008900;22846600;22964700;23348700;26981500;25654700;26765700;24224700;23730900;23634600;25180800;25811000;29909000;33347100;27348600;30971200;33318600;27796600;30200600;29682900
561;40992300;38090000;37588700;40350900;43446700;40311700;38750000;38177200;37340400;35487200;41231400;42268100;42327500;38552400;38112000;41612400;40332300;43078600;38218200;38566100;37855400;41658400;39362000;40142200;38640900
567;35558600;34991500;35057000;34782400;33475600;32857800;31972400;33741900;31046900;30848500;30817200;31017300;31273600;32867000;33864200;29016600;33174700;29439800;28374700;27638600;27665800;27220200;27761700;27988500;29338700
571;45925900;42737500;43975700;44059300;38053500;37877200;42997900;38948000;38252800;47440000;46880900;47931300;45055900;45387300;46682400;45091700;44398700;47780700;45225600;44731900;42730400;44864700;43105600;43227100;43868200
577;28308800;27633200;26483200;26118700;26335300;33184700;27407300;26807500;26575500;26194800;25767000;29198800;30953000;29389200;27571200;26868100;27981400;33903600;30467600;31464400;29288300;28933100;31467100;26197500;26375300
581;35160100;35657200;31035000;31453400;34243500;30561800;26524900;26508900;29377700;29425400;30925200;27276700;26938600;30031200;34822400;27504000;27026000;30032800;26915300;28089600;31882600;32855200;30673900;30649700;30413300
587;45869100;50431100;47249000;48163100;44160600;54286300;49533300;46353600;46974100;44335500;43506100;44491400;48134300;46774900;50827800;45405600;44296800;46110400;49426300;47189400;44013200;43586900;44059700;48585300;49209900
591;44833300;38685600;38863200;36550300;36525500;36710600;35971900;40557300;40408400;40599600;38314600;44349400;40343100;39308900;44568900;43972000;44327700;43372300;43799100;41856200;39729000;42812400;42789800;44091500;37458600
597;35523800;37994800;32969100;31654700;32141000;32024200;30351600;29983200;30264400;30116900;30377700;30613600;30003100;29993800;30204400;36568700;33545300;31633400;31329000;30336100;31710100;35680200;31611300;30764400;30411900
601;43885500;42751000;42552200;47295000;48781700;47376800;44097000;45482900;44563400;42822300;43846800;47821000;44002000;42436900;44228000;48724100;43353800;48043100;44149500;49007100;44259900;42899300;42275200;42143600;43910800
607;35356000;35300500;35110900;37232500;36646400;38134100;36845700;35560000;35160000;34970300;34893400;35102000;35512000;35295700;35077400;44509600;45960700;42914100;48330600;45321600;47470500;42732200;44973600;40433900;45107100
611;40210900;35730100;38735700;42231100;40795900;41920100;39373200;40345400;39582800;42310700;37811800;37680800;36501300;39828200;37746600;39323000;38774800;39857700;34681400;37455700;40286900;40944000;40612100;34670500;37516600
617;61105200;59615900;61021500;52557900;53374400;51479000;51288300;53150800;48252700;47900600;48136400;47915900;52603300;48417000;48743600;52874700;46597000;46017000;45374800;46262200;47633100;45947600;50610400;47364900;45441900
621;33672800;29596700;29301900;29160200;30452400;29729600;29253300;29090200;29264200;29273400;35575800;30497200;30640300;35284100;30614300;30871500;33018900;34154700;32900100;31899000;32635200;34264900;30899800;30224400;30790000
627;53445900;53441400;50838500;47495200;46412200;46345100;47774100;49686500;45953000;45460200;51512600;55342200;48127600;47518800;45632200;51931900;46361300;47333500;49853200;46437900;51825500;52762100;51106000;47620200;46203100
631;47137100;45612900;46800000;45992800;46004800;46097800;55778200;52517600;47116000;45916000;49780500;46851900;45352700;45183200;46601300;45984900;50740600;48884500;51975200;46447900;48364300;49992800;46827800;45455900;46244700
637;49588700;51693100;52771100;58388800;51012600;52885800;53115500;53498400;51199800;53096500;53520100;51074800;57169500;52628300;52636400;50911200;50773500;50559400;48818500;49275900;50687100;61333200;52665400;49544900;48550700
641;61824300;53104600;51769700;51492400;58993800;59030300;61358400;51964000;50089000;50315500;50632200;50936400;50636400;50151900;59307200;59931400;52599700;52149500;58775200;53256300;51208000;51889900;52948800;51765500;59223800
647;47306900;47322900;46088300;45828200;45383200;44419000;44194600;44778200;44912100;54731400;55256700;47260300;45235200;53689900;46435000;44453900;44558200;44119100;47001000;50812800;46861200;51111800;49510000;45546800;45987200
651;59759200;56345400;56311700;56152200;71174500;61095900;61273300;63510300;60381400;55954600;57238000;57483200;69808600;63818900;61766100;58414200;57382600;58758500;55782400;55751700;64891500;67938400;58729100;63092900;58381500
657;51307300;51124900;50739400;49347900;45994600;46465200;46375700;46213300;42933600;45270200;44798300;46048300;42979700;43793200;43948000;49539100;44438300;50522100;44460000;43168800;50930200;44414400;42943500;43085300;42837900
661;48241900;50008800;52542300;45797900;45346800;45155700;45722800;46358800;45443300;44917700;44430100;46015800;46975400;56740100;45462400;46436200;51729400;49079000;46383200;44619400;44019100;46338400;53955500;53783300;55903400
667;40693800;36633600;36003100;36911600;36565500;36698900;36069300;35941700;35501500;41985800;37670800;45365300;36488800;35821000;35364800;41077900;36743100;36583900;37211700;36861800;35837700;35792100;36877300;35666500;39994600
671;48182800;45313900;44623600;44354900;44492200;44802400;44265900;49282200;45104200;51805700;50483200;46319100;47968600;52015500;45854100;47641300;44999000;45843800;48121300;54428200;46574600;59211800;45839400;45719100;45093500
677;56088000;56763800;56809900;61532900;61765400;60862600;55785500;63910700;59754900;55708200;57063400;55640200;64765500;67299100;56060000;54355400;54991200;54868800;57395400;54208800;58702900;67116300;58905500;56160700;61033800
681;40149300;38916200;40204700;52698600;45175200;43976800;42329400;49830200;41108900;40448100;39005300;40531700;38695700;38338200;39091800;40983400;39887800;39342600;43739100;39395100;42130900;38926500;41772600;38849700;47057700
687;57652500;57565900;53528000;55060600;60220300;55157000;57249900;61595700;62106400;58169200;61215500;60146200;56119300;51989200;46298900;45071200;57326900;54498700;55739500;55183800;57050800;54235200;52517900;52623900;57989300
691;49943800;51726700;43904600;42441700;42228000;42754200;43954000;39232800;38053800;37357100;37972300;40187800;40128400;40029200;38895300;41288000;37816300;39111300;40330300;41550400;38354100;38599900;39329400;42879000;38069600
697;43463100;40628800;42033600;40395600;40223200;40096400;47946400;43715800;42795800;39998600;40208800;45538300;43649900;40657800;41406600;40805000;42992600;42292300;41714500;48825400;41838800;40678000;40720600;40967600;41703600
701;50046000;46580600;45584500;44996900;54131500;51205900;48592200;47032700;50237800;47717000;46426200;47792200;52436600;54788400;54924300;52473000;56099500;58228500;57236800;63128600;67861600;64464900;62493800;54461400;57476400
707;66601700;61862400;59986800;55860200;51682100;51551700;49991500;47493000;50135600;55399500;60098100;64623200;64537900;63951300;65406600;56360100;59008000;56765100;60696600;61459300;63841300;64723300;62586700;59456500;64446300
711;62956900;57303100;62337500;60841000;60702300;59919700;57261000;62057700;60599800;57755800;51172600;58648900;54205600;53705800;54754900;54322700;52975900;55380400;53295900;60550600;60168700;56886700;61013800;57358700;61071400
717;65145600;58112000;71414200;73861700;74752700;64689900;70271300;71340300;61001700;70822200;74813000;71095300;65991500;67294600;60734100;58184500;54608300;61382400;56128900;55752900;58506800;60217400;62435600;54599700;57336600
721;69950500;65005700;60420600;60753100;67212700;67097400;62223200;60379600;67757000;64547500;61762100;59747700;72846400;65070900;62224800;71217100;66411400;61436900;59223300;63479700;68624600;62178200;62439900;62055500;64944800
727;48843200;46918800;46629600;46601500;48576400;53381300;47414500;47061000;49146000;46887000;47487900;46336700;45981900;45825300;51396600;48185900;54134000;47898800;52682600;48888900;50083200;47051700;46642900;48100500;49047600
731;61197600;64262800;57912200;59033200;61336800;57225900;56674700;55448100;71131500;56740500;64199700;65527200;60407600;56391300;55167800;55351500;63220900;58677700;56473000;62485400;58023000;58948900;55324800;59808000;55991700
737;69909200;64561400;67063600;71028700;63101700;60527000;60883400;62045600;63293000;61146300;61902200;69963600;66640300;61118000;62609500;72078900;65674800;63583200;64437000;72080500;68610600;63953000;63993100;65972900;67634000
741;79342000;77850600;78579500;69119700;76077300;70491000;69825700;73645300;78459600;74373900;70216300;71448700;94593700;90368600;90291900;88430100;81537400;91611700;92184000;81571400;78090900;78666400;72438500;72158100;71806700
747;69486700;65663300;69909200;66547400;79307800;74201000;66539300;65091400;72622400;71773200;68597900;75266300;73663500;67801800;67971300;65720000;69674300;66964100;67148500;78443500;68602700;73314400;72753900;68050100;65130200
751;69151600;75420800;81148300;85955800;90330800;87619900;77731100;83373100;89449200;89931700;92687500;82547800;67596300;71174300;80494600;69864800;67107500;69753600;69226600;67050100;73679800;75557000;72707100;68245400;72786300
757;70856000;67410000;74662900;73989000;86069500;75042900;87941900;90778500;95209400;81416800;84221700;84484600;79427400;77680700;85032400;82113100;77257200;75686400;90553600;85816800;85353200;87761900;84694600;88532600;85056700
761;86393400;90591300;85134900;95017400;84141400;84184600;80385400;84875500;80215800;81006500;79010000;80484200;81110500;88456200;93355100;76288600;74713200;85968600;74128300;78717000;80600900;73138600;78827600;81524200;70969300
