Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
2091;200;100;100;100;100;0;100;100;100;100;100;100;0;100;0;100;100;100;100;0;0;100;100;100;100
2091;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;0;0;0;0;100;100;100;100
2091;100;100;100;200;100;100;100;100;100;100;100;0;0;100;100;100;100;100;0;0;100;100;100;100;100
2091;200;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;0;100;100;100;0;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;0;100;100
2091;1000;200;100;100;100;100;100;100;100;100;100;100;100;100;100;200;200;100;100;100;100;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;0;0;100;100;100;100;0;100;100;100;100;100;100;100;100;0
2091;200;100;100;100;100;100;100;100;200;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100;0
2091;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;0;100
2091;200;100;100;100;100;100;100;0;100;100;100;100;0;0;100;100;100;100;0;100;200;0;100;100;100
2091;100;100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;100;100;0;0;100;100;100;100;100
2091;200;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;0;0;0;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;0;0;100;100;0;100;100;100
2091;200;100;100;0;100;100;100;0;100;0;100;100;100;100;100;100;100;0;0;100;100;100;100;100;0
2091;200;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100
2091;500;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;0;100;0;0;100
2091;500;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0
2091;200;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;0;100
2091;300;100;100;100;100;100;100;0;0;0;0;0;200;0;100;100;100;100;100;100;100;100;0;100;100
2091;400;100;100;100;100;100;100;100;100;100;200;200;100;100;100;100;100;100;100;100;200;100;100;100;100
2091;300;100;100;100;100;0;0;100;100;100;100;100;100;0;0;400;200;100;200;100;100;100;100;100;100
2091;2000;800;600;600;400;400;500;400;400;500;600;400;500;500;500;400;400;400;400;400;400;400;400;600;400
2091;300;100;100;100;200;0;100;100;100;100;100;100;0;0;0;0;200;0;0;100;100;0;0;100;100
2091;200;100;100;0;0;100;0;100;100;100;100;100;100;100;0;100;100;100;0;100;0;0;100;100;100
2091;200;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;0;100;0;100;0;0;100;100;0
2091;200;100;100;100;100;100;0;100;0;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100
2091;300;100;100;0;0;0;100;100;100;100;100;100;100;100;100;0;100;0;100;0;100;0;100;100;100
2091;400;100;100;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;0;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;0;100;100
2091;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;0;0
2091;200;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100
2091;200;100;100;100;100;0;0;100;0;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;0;100;0;100;100;100;0;100;100;100;100;100;100;100;0;100;100;0;0;100;100;100;0
2091;300;100;100;100;200;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;0;100;100
2091;200;100;100;100;100;100;0;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100
2091;200;100;100;100;0;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;0;100
2091;300;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;0;100;0;0;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;0;100;100;100;100
2091;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;0;100;100
2091;300;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;0;100;0;100;100;100;100
2091;200;100;100;100;100;0;100;100;0;100;100;200;0;0;100;100;100;100;0;100;100;100;100;0;100
2091;200;100;100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;0;100;0;100;0;100;100;100
2091;300;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100
2091;200;100;100;100;0;100;100;100;100;100;100;0;0;0;100;100;100;100;100;100;0;100;100;100;100
2091;200;100;100;100;0;0;100;100;100;100;100;100;100;0;100;100;100;100;0;100;0;100;100;100;100
2091;100;100;100;100;100;100;100;0;100;100;100;0;0;100;100;100;0;0;100;0;0;100;200;100;100
2091;200;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;0;100;0;100;0;100;100;100;100
2091;200;100;100;100;100;100;100;100;100;0;100;100;100;100;0;0;100;100;100;100;100;100;100;0;100
2091;300;100;200;100;100;100;100;100;100;100;100;0;0;100;100;100;100;0;100;0;100;100;100;100;0
2091;100;100;100;100;100;200;100;100;100;100;100;100;100;100;100;100;100;100;100;100;200;100;100;100;100
2091;300;100;100;100;100;100;0;0;100;100;100;100;0;0;100;100;100;100;0;0;0;0;0;100;100
2091;200;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;0;0;0;0;200;0;100;100;100
2091;400;100;200;100;100;100;100;100;100;100;200;100;100;200;200;100;100;100;100;100;100;100;100;100;100
2091;400;100;100;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;0;100;100;100
2091;300;100;100;100;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;0;100;100;100
2091;200;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0
2091;100;100;100;100;100;100;100;100;0;100;0;0;100;100;100;100;0;100;100;100;100;0;0;100;100
2091;200;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;100
2091;200;100;100;100;100;100;100;100;100;100;0;100;100;100;100;0;0;100;100;100;100;100;100;0;0
2091;200;100;100;100;100;100;0;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;100
2091;100;100;100;100;100;200;0;100;100;100;100;0;100;100;100;100;0;100;100;100;0;100;100;100;100
2091;200;100;100;100;0;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;0;0;100;0
2091;100;100;100;0;100;100;100;100;100;100;100;100;0;0;100;100;100;100;100;100;100;100;0;0;100
2091;200;100;100;0;100;100;100;100;0;0;100;100;100;0;100;100;100;100;0;100;0;0;0;100;100
2091;200;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100
2091;700;100;200;100;100;100;100;0;0;100;100;100;100;100;100;100;100;100;100;100;100;0;100;100;100
2091;200;100;100;100;100;100;100;100;0;0;100;100;100;0;0;100;100;100;0;100;0;100;100;100;100
2091;200;100;100;100;100;0;100;100;100;100;0;100;100;100;100;0;100;100;100;100;100;100;100;100;100
