Height;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
741;89920700;88702700;89108700;88566200;86125700;85304200;86441000;97909400;89472900;89376300;87872600;88179100;87596400;89132200;86838300;95542800;87450100;90885000;88442100;87173600;88701400;88850600;87866700;88555000;84251100
747;107354500;108125800;105911200;103002800;106053800;102976500;103128700;103968700;101670700;103057300;105035600;106982300;100768400;105061900;109048700;111212800;108628300;113158900;109047500;116750100;112882500;112244300;111179500;108881300;106274600
751;156497700;156250000;147359400;145225400;146642600;144844700;155767300;157001400;158272800;157183200;154604500;154161200;152772600;157818000;155391500;155350100;150505000;145851600;145513000;141152300;139993700;138681200;143485200;142372700;144478600
757;117471600;118305600;117302200;118615000;121047600;119006300;121811400;121933700;119582800;117425100;121919900;124552100;122100400;119238100;120959800;118635500;119246200;117979000;121628000;123022300;120198500;119860900;119191600;117092500;120319800
761;111345100;109096500;108412900;109399400;107900700;107258900;104877100;108966700;110732200;114783100;113503700;119147200;122636400;124125200;122531600;119798600;124678600;117189300;110309700;104482600;108337900;112184300;112539200;108714100;110227600
767;147848800;143059500;144550500;147387400;145053200;145340400;153533800;145481400;143711400;147969900;145361100;145855800;146994500;144433300;142961000;149163800;142154300;146090900;143340300;147719400;144585300;145128800;145186400;149022000;143230700
771;115286500;111573500;110949000;109546200;111075300;107830300;110071500;109460300;112075700;109411400;108905400;111827400;107774500;106169600;110757600;111176500;108126200;108719900;110535900;111172300;112976600;111723100;109143100;108902400;110086800
777;144770200;142120500;146773700;145212200;143776500;143991800;141862400;143890500;149028500;151660400;144360200;144473500;144435700;149463300;151651600;144330900;148410300;139786200;140999100;143405900;146164700;143253400;145248900;146239700;141604500
781;137545800;141373700;141627200;135700900;138845400;137515800;136531400;148228000;152214400;149136400;154483600;145597100;149682900;152077500;151296400;144929500;146555700;143734500;143437500;149573000;143676800;140062400;141776300;149538100;135588300
787;140297500;143619800;160081300;154328400;147063000;157182200;146095400;142277800;142620700;137419600;134549700;136826200;136598700;137009700;139116700;138820500;136265700;133986400;134599300;135930200;140503800;136707700;134395200;136554800;135179300
791;152944900;152661100;156004800;160314200;156318400;154952400;158033200;156209000;155008100;159039200;158198700;158069500;153712100;154320100;157290200;160773200;158104100;157409000;158707200;157552300;154818500;155840200;159731000;155371200;155067300
797;119575500;116598000;115072700;118894900;119921600;117572900;118822400;115966300;115444300;113867500;116931000;117606200;120372300;119298500;119871700;118389300;115884300;115843400;113797000;112302800;116946400;121609800;118485800;118214300;113576400
801;118600900;115816800;113336000;115953600;121499300;118613500;118587600;114490300;116330400;120222200;117339800;114496900;118245900;116344400;114270600;113812100;114775000;117948800;114690600;119140300;121577300;121114700;116906700;116106100;119552000
807;168132300;170234400;169778400;176928600;174713000;165993900;165981400;166212400;167152200;169118000;170549600;168374700;169851900;166183400;165310900;166376100;164120400;165233900;167350100;168823600;166094300;169136500;184804300;185229000;178958200
811;138540800;142040500;146052500;150085300;153302300;149963600;143404900;145589900;144887200;147947900;145496300;145520400;150426200;143440200;135024000;141388500;138333300;137778200;134003700;137067400;136263200;137047100;137118700;139327600;137303500
817;162327300;163122800;165008700;167064900;163431000;165400900;164770700;161492600;163151400;165031000;168344000;164653100;163449200;163452700;167634600;167584200;165751700;165066800;162749300;159609500;164693100;167010500;167405700;163791500;168732500
821;140679500;141326500;145409900;146801100;145765900;144999200;148355800;148299900;144637700;143818400;147917800;157312900;146845000;143363500;145037600;146804900;147123400;147870100;158118500;159529400;188697200;181220900;165057300;153847100;161169300
827;151019500;145735400;162719700;164353500;161467300;140245900;139360900;163211600;153727300;157238300;164047200;160063900;160878900;160855200;155202100;151009700;152682600;149480000;151246300;151058000;154852000;150479300;149245100;145930200;146765200
831;158757700;165545700;158507200;170490200;196474400;143716200;146564700;143035700;163322300;163006300;162177800;163828300;155587700;176577400;163636200;144040000;153605200;158737400;168631000;159466700;173993000;149773500;160543100;154669500;158819000
837;152186300;157395800;158987200;158183500;154989900;161286800;167853400;161225700;159217400;154055400;156944300;160415100;157217800;151718600;157508600;160604600;162588100;151206800;158354300;155860400;169489000;160304300;160716500;155088300;159555000
841;195936400;187399400;189376300;202884200;192982300;189292900;189467500;194788300;191949900;211124900;214245700;195793500;192637500;188983700;191006000;189379900;192499300;197394900;191062200;192577200;200307500;192065000;190134200;190670300;186919100
847;171972000;153344300;151453800;156094500;165290200;141285800;140893700;145820000;144523800;148903700;146690800;142413200;145051100;135745600;140354600;143211300;140375400;143577100;149412900;171961500;189768600;147653400;145274600;156924000;144474500
851;172106300;176415000;201383400;181606200;188855000;194500500;196647100;193630800;198358000;212834500;184577900;179718400;190212900;189493500;197114700;186506900;181411700;179573600;188092400;187807800;186507700;200766200;209629600;181474200;181408000
857;177023800;172697300;174290300;180848000;175807800;186184800;178980800;180456200;158290900;184732200;174999500;173401300;172739900;161811600;174659000;180542800;199939800;204597800;204172700;180121700;180842200;197800400;193237100;176714600;182128800
861;196507900;177264900;170871400;166285300;170384900;190396700;195009500;201758000;199338500;174294100;188782800;193160200;172155200;178150900;187155000;189736400;176931800;186830700;194992300;184254100;175363500;159517000;162924700;165395500;159360100
867;113505000;114680000;112722500;113599100;114036100;112241600;118128400;117346700;116167900;119309400;118007900;116936600;126019000;113499300;115147400;117670500;118222400;115258900;113450400;115939800;117703700;117361500;122894600;133427600;123313900
871;170333900;178247600;172775500;160392700;164760200;164422200;159438000;161943800;158278800;156999000;166207000;168457000;163934000;162682400;158364800;163469200;167147000;156229700;157473700;159012200;162699400;159149200;162191900;170109800;175028600
877;215172600;222477900;207982500;212960300;207987200;225759000;214126700;224254900;203740200;204054100;202849300;201910600;216023700;214763200;205561200;209088200;209861500;207942700;207995400;211483300;204867400;214751000;206536600;212329500;199118900
881;181298500;197260700;212170500;244435600;224227000;212695900;222818800;208489400;201862000;190991400;210236000;215968100;197924600;202979400;213429400;206644700;211614200;206115300;203500700;197906300;214244500;191859800;193612300;192925200;190119000
887;154145600;153863500;157150200;146138200;145479800;160179000;158595200;155459800;153331800;155445000;155934800;154403700;154221700;157835300;162809700;170705100;172076700;170821200;190619400;192047700;174914300;179777600;178283700;165734000;166753600
891;180469700;182588800;194809100;192592800;188362300;187888800;185762200;183179100;179732000;180001000;186825900;178351400;165845700;163189000;165226100;171017400;172280500;166879400;168100200;166025800;164854600;167004700;167216900;166884900;166695600
897;201133900;209473400;202162800;200048200;199566700;200908600;201589500;214792100;196037300;197870300;193185000;200900700;201808600;199821200;198180700;200414900;198413400;192614900;197691100;197513300;197156700;195049100;196846500;197593500;199003800
901;189348400;195837800;187241000;194041900;189385000;188754100;189728200;187127100;188819900;187073700;190607400;189081800;190789200;190250300;187660000;188119100;191750200;191353500;188167300;188405300;191867700;188627800;192086000;188173800;190042300
907;185825400;181854600;181410400;182422000;180494200;184216000;185962800;186789900;187073600;181567400;182121700;179126900;185396800;182666600;179088900;182971600;180832700;180050000;182594500;179028100;181163600;181537400;179888300;182072500;185277800
911;199560600;197169200;198117600;199126700;201800400;197186300;198840100;197696900;196700700;201459300;198422300;198846700;196859100;199600700;199550500;198645400;196740800;196578500;196668500;199781400;195517500;197001900;195884800;200546300;199895600
917;147696800;150945800;149164700;149724000;149876800;148978000;148830200;147046800;149156400;147919000;147531200;147160900;150464500;149352000;145822100;149697400;146845900;145070100;145779500;148681600;151275100;149014600;148231400;146024600;145825300
921;202693200;198899700;200525300;198940900;198138400;202142800;200319300;201252000;200106200;201855900;202678700;199888300;200853500;203730100;202423400;203533200;199599200;199000700;203954100;203159300;204952000;201029600;202220200;199541900;199367900
927;206360800;203166300;203285800;203763900;203447100;203134300;204629200;203304400;204015700;205980600;203462200;203459700;200926400;204603800;205478500;203987500;204067100;201931100;205772800;200097100;201939400;205028500;201204300;202238600;206146700
931;183129100;183176300;182300600;187836200;186291500;182926500;182911100;182096400;185514200;187244700;184849000;183157900;184186300;182641700;182925100;184534100;182215900;187015500;185126900;184926700;185801500;184587000;183466200;185212000;183616500
937;214001800;213575300;212286000;211558600;214724700;216561300;212541700;214449600;216347300;218494100;215220400;212413500;211964000;215998700;213991900;213802900;211134400;210984600;214592000;219841300;213372700;214074500;212394800;213930200;214868800
941;140527300;138056300;134946000;134974700;140034500;135465900;133744900;133779600;135677200;136143000;134174300;141610600;141465500;142853200;139507700;138752400;137576300;135588000;138599500;139655700;140488200;137280100;136588500;137364000;136302100
947;181604800;179709900;187241300;181034700;181069100;180282000;184809400;181594400;183791600;182081400;176844700;180010400;184537500;180288400;179958100;178589400;178513800;184532700;177484600;177797600;182249500;181502800;177347200;181016300;178628300
951;209534800;207783900;212835800;205007900;220427300;206849500;221171600;215135200;214156700;209557400;206857800;210454900;212557700;215987300;220134900;208490100;209425900;213203000;211507800;212930300;216004100;214991800;222527800;244499100;227080600
957;172632500;168615100;157637200;161671900;170477100;162746600;169848200;171319100;167338800;172586800;158394500;180212100;170386900;183872200;177062600;183122000;177570100;176137200;178266700;161987200;158768300;158099400;171924300;165431700;167984200
961;208472600;205872100;205658100;243819600;227773000;216887700;211348700;245775900;214267900;206425700;218291300;226551000;212983400;189152700;193173700;189557900;196073700;202307900;193629900;194084400;187420600;193590200;193574800;199581700;187982200
967;174807600;172812400;170698500;177194800;171162000;172137600;176387100;175172500;172239100;178917200;178915300;170924300;171575300;176644200;177587800;173794600;174784900;175739300;178223100;180716400;175173500;173147100;182050800;174995400;173249500
971;245113000;239522100;251085000;237622000;240542000;235444200;235668200;231560300;231051500;245505600;236833100;236457200;245743900;247672100;257247100;261507000;241588500;237206300;232192400;241066400;229961500;231369800;239796100;235762600;236874900
977;206904000;213374300;224534200;220261900;224994600;225637300;247204600;237819200;225083200;232756300;223497400;224624300;209394800;205958700;215362800;212074100;208971500;207730800;205355500;212702400;210551900;215546600;203494900;207480900;203308100
981;193499600;204211600;197139200;196810200;195974900;207959200;211649600;218160000;200570700;207381200;202477800;223182200;227578300;219366200;210217600;213975300;209743900;199325600;198433200;204056500;201406200;224571800;218222500;212837000;215736200
987;270181100;284645900;262750800;258804200;258496100;256674200;240767000;234113500;239690700;239660200;245370900;258425800;268102800;284051100;265967400;256272900;265212400;276377700;261350500;250997400;253090400;237045700;235242500;232021600;250621600
991;222561800;210911400;209707200;206996300;201827600;209468900;206066800;204305600;209512500;214988800;210042800;205422200;207601600;206644000;206112900;209293000;203760800;216356400;207540500;202152400;209397600;211785500;208599300;204596500;206666500
997;240381900;239237900;241166500;245905400;238119700;240000300;238532000;240526900;244985900;244820100;239630900;238314200;247546600;236824700;248120900;251948600;247548500;242261500;238082700;252095700;240229500;237693600;242276800;240336400;239956100
1001;249473200;252519800;252532500;251455600;248124900;246545100;251584100;247917100;249538100;244119400;245919800;253357900;257659800;263523900;254232800;251500800;260069400;250939500;246391300;242632800;244895600;246363200;242928200;242460600;259661400
1007;223875200;229605700;220087200;218292600;222765200;219416100;223734500;222492800;221946600;218954900;217318300;214303300;217146800;220322400;224706000;215630600;218058200;220649100;221511300;215885300;216395500;220347900;224461700;218093800;221223400
1011;182284300;181210200;184683900;181427600;182153800;186601800;181555600;182419800;183761100;180150900;181952100;183210600;184281600;188330800;181554400;182394000;179238000;179792300;184331000;192796900;183174400;181099100;181200100;181141100;181886400
1017;237772900;259018800;256048400;245288500;264480300;256043300;280375600;246182600;243486200;243077400;243616200;237632400;236140700;234479800;258410600;244131600;243047800;247740200;242742700;243527000;243829700;241819800;239162700;241533600;245076400
1021;235078800;241067000;230924200;238931800;237064300;235300600;232162600;222209000;235002900;226880600;231026900;230658200;227082400;232869300;248947300;235766000;240160500;236728500;233348000;230070000;225735500;229803000;232883200;230508600;225312100
1027;247889200;250147900;249164400;254123700;250696300;258294200;271001200;258629500;253261200;250452900;250814600;256441900;258130000;266752400;255850500;255038300;275423200;257400700;269163600;272426100;277513100;303959000;294774900;310421100;285354000
1031;218204500;224066800;230418300;221369200;226868700;214373600;223074800;207559500;213919600;215427600;234337400;237305600;228366000;233075100;230936800;204738800;204737600;206277000;206305500;237399400;236309700;242245500;233478700;230315800;200754300
1037;224132600;215184200;218252400;221790800;217876900;223789700;216494600;215555600;235868600;219598700;231100400;228357800;223694000;223357700;227247400;221376200;239222500;239579200;221310600;221291000;232648700;221954700;236768600;230688800;225107800
1041;236692100;242184000;243801200;246058400;243782100;243740500;247286600;244210300;242455700;242029900;245627200;237967500;237170200;260234700;253386500;241327400;245253400;239524600;254669000;240359600;249919800;254060800;258912000;238675000;246530000
1047;235450500;235512200;235215600;233480200;235644100;256080000;255164100;238811400;237766200;239192200;239966000;236820800;236054600;239109600;233654100;249957200;237837600;239421500;239323600;250393600;246399900;246867100;237101000;234658600;240334300
1051;226864400;219555000;223299900;232767200;219832100;228426800;218173200;220070900;226910700;247619800;227956300;230095400;229557700;224321300;218851800;221232400;234392200;219790700;223038000;228115500;225625100;235729000;240190400;227571900;236744500
1057;221531900;226290500;219383500;221223000;220469800;221356500;237787700;233822200;242719300;238448400;272064200;270950900;275847300;268158800;285394500;295805200;276925200;278382800;284710300;269918100;264902300;266765200;263366400;260350700;288770700
1061;263836500;250215900;261360000;254944900;258228500;273380700;248534700;260297900;270539500;308067700;270086200;264133900;259361300;242752100;258992500;246522500;249966400;233632900;275935700;271064000;244736000;249818300;267528500;240795300;243691200
1067;214492200;228879900;219813400;227845000;206425800;197667800;200993600;197917700;210182700;201484200;195469000;200129700;203561900;196911300;192770700;204588500;206096200;207898400;195263400;214969500;211526000;221711600;228019400;212751700;226130000
1071;309925100;332722200;313893200;296205300;296751500;287571100;288715900;280438200;302089200;312239100;331359400;284993800;293936900;281716700;278020500;267618400;242597800;241362700;272253100;282947600;287657700;264049800;261432300;271471500;269350800
1077;281030700;276916000;286534300;285004400;306609300;310279200;323061600;357434100;301607800;310625400;296040800;301783500;261942600;287968300;308517200;289794900;287453500;320706700;310113500;308398300;303454300;280892900;300566500;352739800;327565900
1081;339926100;338235500;364169000;359325700;328432100;292431000;317580000;328926000;346493700;316205500;300876400;285433500;331219900;328625500;329088700;288473700;277454000;279986600;269923100;260934500;271717800;319296600;356098900;304644700;343174000
1087;265745200;266660700;257459500;250979700;295907400;241978000;224568400;245381500;229787500;225788300;231552600;247558000;243592700;233961100;225271000;251841900;289558300;252876800;238263100;246575500;248279800;263755400;253309300;248466700;248150000
1091;206467700;202286900;194122300;208873800;200968800;204855300;219384800;223789400;239361800;224051200;208839000;223327400;229499800;212261000;200744300;208276300;210713600;220088500;221287600;226548300;222324700;219098500;195233200;236180300;232309600
1097;188834300;181146700;171990200;168778300;170231100;162980500;165116300;163269900;162689000;162518900;160263200;164774500;158913500;165043500;163465100;167556900;161776700;160599100;170187400;165577500;164008300;160576000;174884800;180359800;173405000
1101;240912700;234834300;246230900;253984200;266179900;249272500;245198400;253471800;242618900;234684900;251716700;258021600;269046600;255335200;271846000;287532100;256164400;258153000;290686100;278118500;281354900;273978100;266014600;263777300;247849700
1107;238053300;266860900;262897200;234991300;239470900;232805100;242352700;251573800;276424200;280011600;331741400;268396500;282418600;285454200;277354200;267495200;286592500;275925300;256557400;244855700;242746700;244631600;247694800;279104500;289465600
1111;359029700;309976400;331228500;331651300;379526500;325042200;319245600;303983600;306558800;332953700;326419200;312252800;322134500;296544600;313076200;315072600;320170000;330053700;323372100;357219300;327713500;306939400;306383700;337207100;330142300
1117;272104400;266381000;300950100;292911900;262440400;255880000;287750200;305624300;281439300;265659500;267438200;256583400;248237000;258371400;229393500;228420100;246177400;242222800;240380000;234809300;231310300;230867000;226574500;229375600;226913400
1121;271138300;269025900;294928800;280842900;283058600;271989800;273777400;282491200;303392900;345213900;343177700;332261400;323275900;332680300;287571500;279468600;289743900;271680300;276092900;290784000;289363200;323976800;339466500;302354800;301010500
1127;192745700;195190000;195231600;206933000;193038300;187717900;200180300;198460800;176290900;204347400;197208700;187525400;185425200;173226800;176253300;189747200;169520700;170409500;178113500;168827400;176382100;174356300;170702000;170448900;174081000
1131;288978200;278402300;280371600;277377100;281345200;304175300;292592300;275308500;300977800;292294500;306128100;294301400;283918100;283967900;281483500;278086800;275839500;276120300;273154900;280934300;286447900;281812300;279282300;281809700;278829200
1137;230456500;223055600;230879600;221173800;216694900;231334900;234748000;218311700;228037500;248162200;250002600;246192300;226266800;272001300;259286300;251288400;245805400;244407200;237552700;216341400;214696000;219206400;227352000;220556000;220883400
1141;267027600;265272300;260969600;263604300;258451000;263570300;265845400;264669200;270269500;280024900;272598000;316377400;371412100;295980800;333048000;314556400;312920100;296325700;282324900;300455800;292794900;262274700;264813300;260979200;273885400
1147;290230600;292523100;295714300;293398500;303471800;310495900;323025000;364018100;362312900;397693000;356008400;313719700;324117500;317509400;342686300;335693200;334645400;327740900;341807900;333297700;328035700;334388000;334895600;346574900;361882900
1151;332019300;322454300;339258100;308555800;292291800;285496100;305131800;299488900;330864200;404071200;350626800;368989300;346827300;334226600;332936900;332718200;335974900;320979100;308335900;298280300;290915200;286265800;292602800;293292300;310674100
1157;359943900;396318600;360909800;336972400;343005500;335434300;360564700;353456000;326793200;325158400;334775400;374883000;360773000;335964700;331160900;334554900;316694200;369693000;352924100;331457600;339640100;336379500;319718600;343832600;367822600
1161;367303000;351658200;362065500;359762700;341472300;313594600;306455900;295894200;349419900;358325400;384260600;341685600;343933900;345276300;323983100;323737700;308315100;343621100;335121600;341002800;343045800;318195900;332971300;350566900;354526500
1167;220398300;226119800;220052700;210794300;231984500;241062300;223298600;207170300;211433600;215230600;212250400;236234700;208329400;211045800;221992000;219275000;227763300;215806100;212349300;211793900;221782600;227668200;263820500;236049300;264484600
1171;275437900;282403800;319232300;281083800;287368600;269801700;263521200;285156600;265518600;280872900;274276200;282223100;263381900;247541900;236253400;278825400;276305200;259830500;259352700;236057600;239551400;232485200;237522000;239203200;233323000
1177;185222800;175424100;174393400;179323400;197866500;191843600;177905900;181738000;175101200;188996300;178884500;196587500;209182900;191077600;186138200;206642200;213144400;200309200;217236900;198072600;184264800;212917600;209809700;215919900;220779700
1181;280518300;290691200;302508400;309504100;304285900;289430600;284226900;281818900;327110000;327782700;320662000;309083900;297478100;322616200;282140100;283729800;279587700;324947400;297633400;306275700;319037700;297122100;287954900;307560900;320315000
1187;317618700;315241300;305056900;332108200;395815200;382783200;367752600;403555000;340319300;342773400;329657200;330866900;404286500;337837600;357118200;362259400;326513600;345151400;364326100;334929600;350508200;339408700;317547600;305563900;311606600
1191;278437100;283219800;288014900;281815300;280138800;297077400;291147200;279519900;275240000;271594500;276384900;321782900;316490500;337013000;322412600;330211300;317114900;293461700;298747600;292448300;285049400;278080200;291404500;288342600;306116000
1197;263540400;278779400;277001700;286396500;292414200;286544200;292423400;282855800;263354600;253421700;250769700;259243200;259493200;258275500;257591100;252371900;250482900;251528300;256046400;257042200;250048200;254248800;251916600;257236100;251731100
